# Iteration    J_value
 (5.080000000000000000e+02+0.000000000000000000e+00j)  (1.938333220885446809e-02-3.358412062772898961e-17j)
 (5.090000000000000000e+02+0.000000000000000000e+00j)  (1.942121478159689399e-02+8.044949454408970767e-17j)
 (5.100000000000000000e+02+0.000000000000000000e+00j)  (1.945565969872937312e-02+1.437634992431888409e-16j)
 (5.110000000000000000e+02+0.000000000000000000e+00j)  (1.949942966163119989e-02-8.602965117042380124e-18j)
 (5.120000000000000000e+02+0.000000000000000000e+00j)  (1.953839231175062696e-02-9.052755804716623481e-17j)
 (5.130000000000000000e+02+0.000000000000000000e+00j)  (1.957146732773866124e-02+4.616694081923099254e-17j)
 (5.140000000000000000e+02+0.000000000000000000e+00j)  (1.961259935153774128e-02-3.802070230218166119e-17j)
 (5.150000000000000000e+02+0.000000000000000000e+00j)  (1.964884482231681398e-02+1.427273896750072838e-16j)
 (5.160000000000000000e+02+0.000000000000000000e+00j)  (1.968714195564727487e-02-1.936730644909528426e-17j)
 (5.170000000000000000e+02+0.000000000000000000e+00j)  (1.972553928435828371e-02-3.056812325528503346e-17j)
 (5.180000000000000000e+02+0.000000000000000000e+00j)  (1.976465300574050538e-02-4.589000277690941041e-17j)
 (5.190000000000000000e+02+0.000000000000000000e+00j)  (1.979722938853963748e-02-2.076987599403857669e-17j)
 (5.200000000000000000e+02+0.000000000000000000e+00j)  (1.983900820494486142e-02-6.515042849360794672e-17j)
 (5.210000000000000000e+02+0.000000000000000000e+00j)  (1.987877288302505180e-02+6.441366386442434970e-17j)
 (5.220000000000000000e+02+0.000000000000000000e+00j)  (1.991481939403471832e-02+1.831982543527989077e-17j)
 (5.230000000000000000e+02+0.000000000000000000e+00j)  (1.995471889473566032e-02+2.292707303456510650e-17j)
 (5.240000000000000000e+02+0.000000000000000000e+00j)  (1.999072331217103746e-02+4.729098173538131636e-17j)
 (5.250000000000000000e+02+0.000000000000000000e+00j)  (2.002657438852034968e-02-1.951042068053914678e-16j)
 (5.260000000000000000e+02+0.000000000000000000e+00j)  (2.006779181427179037e-02-3.904494047485905265e-19j)
 (5.270000000000000000e+02+0.000000000000000000e+00j)  (2.010070472317229684e-02-7.445485980874228280e-17j)
 (5.280000000000000000e+02+0.000000000000000000e+00j)  (2.014074369720920271e-02+8.587537543223695331e-17j)
 (5.290000000000000000e+02+0.000000000000000000e+00j)  (2.018142840742959826e-02+8.234357674629611790e-17j)
 (5.300000000000000000e+02+0.000000000000000000e+00j)  (2.021501145334156715e-02-8.037623809939077547e-17j)
 (5.310000000000000000e+02+0.000000000000000000e+00j)  (2.025626799418868765e-02-3.265085865381695761e-18j)
 (5.320000000000000000e+02+0.000000000000000000e+00j)  (2.029292654952542102e-02+2.038668546914039277e-17j)
 (5.330000000000000000e+02+0.000000000000000000e+00j)  (2.032997960532442749e-02-1.360791492102290998e-19j)
 (5.340000000000000000e+02+0.000000000000000000e+00j)  (2.036965033438688233e-02-6.812628014218925523e-18j)
 (5.350000000000000000e+02+0.000000000000000000e+00j)  (2.040768370933077058e-02+1.054692806239504919e-16j)
 (5.360000000000000000e+02+0.000000000000000000e+00j)  (2.044262135672225700e-02+1.794696754234585073e-16j)
 (5.370000000000000000e+02+0.000000000000000000e+00j)  (2.048358004226761772e-02-1.111158385552640441e-16j)
 (5.380000000000000000e+02+0.000000000000000000e+00j)  (2.052399056255823501e-02+5.289543956865982594e-17j)
 (5.390000000000000000e+02+0.000000000000000000e+00j)  (2.055684346326413364e-02-5.089572793557302854e-17j)
 (5.400000000000000000e+02+0.000000000000000000e+00j)  (2.059525552371159821e-02-1.159770035719265923e-16j)
 (5.410000000000000000e+02+0.000000000000000000e+00j)  (2.063192271310385767e-02-3.734592527201878860e-17j)
 (5.420000000000000000e+02+0.000000000000000000e+00j)  (2.066854654569970709e-02-4.730286202555819787e-17j)
 (5.430000000000000000e+02+0.000000000000000000e+00j)  (2.070835091036993952e-02-6.448852991636665017e-17j)
 (5.440000000000000000e+02+0.000000000000000000e+00j)  (2.074739935883023953e-02+1.657638406730683499e-17j)
 (5.450000000000000000e+02+0.000000000000000000e+00j)  (2.078223053074419041e-02-2.510781987448276137e-17j)
 (5.460000000000000000e+02+0.000000000000000000e+00j)  (2.081830878551187841e-02-4.759426586519562046e-18j)
 (5.470000000000000000e+02+0.000000000000000000e+00j)  (2.085720110187543053e-02-3.303923274088816774e-17j)
 (5.480000000000000000e+02+0.000000000000000000e+00j)  (2.089905459158585346e-02-4.507627448304856128e-17j)
 (5.490000000000000000e+02+0.000000000000000000e+00j)  (2.093344931053824076e-02+5.026616636549991215e-17j)
 (5.500000000000000000e+02+0.000000000000000000e+00j)  (2.096969957446074076e-02-2.940822089374503459e-17j)
 (5.510000000000000000e+02+0.000000000000000000e+00j)  (2.100725582603018768e-02+1.380318254364653628e-16j)
 (5.520000000000000000e+02+0.000000000000000000e+00j)  (2.104402009270861518e-02-5.662685151289708700e-17j)
 (5.530000000000000000e+02+0.000000000000000000e+00j)  (2.108129367919151648e-02+3.014407624307137394e-17j)
 (5.540000000000000000e+02+0.000000000000000000e+00j)  (2.111867466783327874e-02+1.627920521606564916e-18j)
 (5.550000000000000000e+02+0.000000000000000000e+00j)  (2.115679321615568376e-02+3.974232308682136979e-17j)
 (5.560000000000000000e+02+0.000000000000000000e+00j)  (2.119349497591738185e-02+8.654672093059213728e-17j)
 (5.570000000000000000e+02+0.000000000000000000e+00j)  (2.123087446971020156e-02+1.520737169047275406e-17j)
 (5.580000000000000000e+02+0.000000000000000000e+00j)  (2.126800755177442673e-02-2.445412627804673984e-17j)
 (5.590000000000000000e+02+0.000000000000000000e+00j)  (2.130886630545923352e-02-1.187277965961908548e-16j)
 (5.600000000000000000e+02+0.000000000000000000e+00j)  (2.134539781303673722e-02+1.552670415815406709e-17j)
 (5.610000000000000000e+02+0.000000000000000000e+00j)  (2.138507808099241597e-02-1.034962708195356220e-17j)
 (5.620000000000000000e+02+0.000000000000000000e+00j)  (2.142441776921071711e-02-7.068720795553084461e-18j)
 (5.630000000000000000e+02+0.000000000000000000e+00j)  (2.145677289422030787e-02-2.210221348462980457e-16j)
 (5.640000000000000000e+02+0.000000000000000000e+00j)  (2.149489044674370714e-02+1.203606626550767187e-16j)
 (5.650000000000000000e+02+0.000000000000000000e+00j)  (2.152976106122148070e-02+1.688675409300009352e-16j)
 (5.660000000000000000e+02+0.000000000000000000e+00j)  (2.156564608209851630e-02-8.266876202299655149e-17j)
 (5.670000000000000000e+02+0.000000000000000000e+00j)  (2.160272173424409442e-02+3.964274489949338346e-17j)
 (5.680000000000000000e+02+0.000000000000000000e+00j)  (2.164710112823079596e-02-3.817077441018782044e-17j)
 (5.690000000000000000e+02+0.000000000000000000e+00j)  (2.168315099234427445e-02-6.084377772135640759e-17j)
 (5.700000000000000000e+02+0.000000000000000000e+00j)  (2.171804623040922422e-02-1.130881095392390407e-16j)
 (5.710000000000000000e+02+0.000000000000000000e+00j)  (2.175812808070753945e-02-2.010077811870695250e-17j)
 (5.720000000000000000e+02+0.000000000000000000e+00j)  (2.179526982630098156e-02+5.079527707132352455e-17j)
 (5.730000000000000000e+02+0.000000000000000000e+00j)  (2.183198712612210990e-02+5.425531121801009948e-17j)
 (5.740000000000000000e+02+0.000000000000000000e+00j)  (2.187338454614637037e-02-1.815386419671531390e-16j)
 (5.750000000000000000e+02+0.000000000000000000e+00j)  (2.190353333457644922e-02-1.055465657156559188e-16j)
 (5.760000000000000000e+02+0.000000000000000000e+00j)  (2.194412468560809001e-02-3.019576857727331520e-17j)
 (5.770000000000000000e+02+0.000000000000000000e+00j)  (2.198239074265208315e-02+4.648381537913284142e-18j)
 (5.780000000000000000e+02+0.000000000000000000e+00j)  (2.201943017545025111e-02+6.950200673262859397e-17j)
 (5.790000000000000000e+02+0.000000000000000000e+00j)  (2.205580914291159142e-02-6.042451422130009585e-17j)
 (5.800000000000000000e+02+0.000000000000000000e+00j)  (2.209690851780507850e-02-8.943061010757754769e-17j)
 (5.810000000000000000e+02+0.000000000000000000e+00j)  (2.213335511467279249e-02-2.251240091311254415e-16j)
 (5.820000000000000000e+02+0.000000000000000000e+00j)  (2.216414073761324710e-02+1.160019829981850869e-16j)
 (5.830000000000000000e+02+0.000000000000000000e+00j)  (2.220460666903864913e-02+3.422263113411137699e-17j)
 (5.840000000000000000e+02+0.000000000000000000e+00j)  (2.224253412336019836e-02+5.534092698037186981e-17j)
 (5.850000000000000000e+02+0.000000000000000000e+00j)  (2.228326508655309457e-02+2.452256347201180452e-17j)
 (5.860000000000000000e+02+0.000000000000000000e+00j)  (2.232191440400015797e-02-1.559944671137396993e-17j)
 (5.870000000000000000e+02+0.000000000000000000e+00j)  (2.235735472035595139e-02+4.766537682483843830e-18j)
 (5.880000000000000000e+02+0.000000000000000000e+00j)  (2.239073490900354499e-02-4.732695927629612941e-17j)
 (5.890000000000000000e+02+0.000000000000000000e+00j)  (2.242896187202558095e-02+1.680331070101579288e-16j)
 (5.900000000000000000e+02+0.000000000000000000e+00j)  (2.247046709752198793e-02-3.835482217599678493e-17j)
 (5.910000000000000000e+02+0.000000000000000000e+00j)  (2.250214208364660282e-02+1.117108768900213018e-16j)
 (5.920000000000000000e+02+0.000000000000000000e+00j)  (2.254338507004099990e-02+3.115975678109903114e-17j)
 (5.930000000000000000e+02+0.000000000000000000e+00j)  (2.258218524527767432e-02+3.768836209983018476e-17j)
 (5.940000000000000000e+02+0.000000000000000000e+00j)  (2.261856106477971862e-02+6.221402723311191915e-17j)
 (5.950000000000000000e+02+0.000000000000000000e+00j)  (2.265839606751999039e-02-1.929085662494663723e-17j)
 (5.960000000000000000e+02+0.000000000000000000e+00j)  (2.269203087219600484e-02-6.711421848091907647e-17j)
 (5.970000000000000000e+02+0.000000000000000000e+00j)  (2.272758612471242889e-02+8.404889979091216403e-17j)
 (5.980000000000000000e+02+0.000000000000000000e+00j)  (2.276704106324486943e-02-2.021797791397613862e-16j)
 (5.990000000000000000e+02+0.000000000000000000e+00j)  (2.280741849964375290e-02-4.969094025505616271e-18j)
 (6.000000000000000000e+02+0.000000000000000000e+00j)  (2.283994180331764406e-02-1.535090169160925368e-16j)
 (6.010000000000000000e+02+0.000000000000000000e+00j)  (2.287975509402835617e-02-1.174301893675059274e-16j)
 (6.020000000000000000e+02+0.000000000000000000e+00j)  (2.291834694671242637e-02+2.992947540027138442e-17j)
 (6.030000000000000000e+02+0.000000000000000000e+00j)  (2.295344359985055510e-02-1.823483527927687109e-16j)
 (6.040000000000000000e+02+0.000000000000000000e+00j)  (2.299309852883669666e-02+3.411445300918270263e-17j)
 (6.050000000000000000e+02+0.000000000000000000e+00j)  (2.302876404546310568e-02+3.142935874573861482e-17j)
 (6.060000000000000000e+02+0.000000000000000000e+00j)  (2.307016376891247306e-02+6.239849150969053372e-17j)
 (6.070000000000000000e+02+0.000000000000000000e+00j)  (2.310252838882929927e-02-8.730171698451314198e-17j)
 (6.080000000000000000e+02+0.000000000000000000e+00j)  (2.314273503168985668e-02-3.706613814137396326e-17j)
 (6.090000000000000000e+02+0.000000000000000000e+00j)  (2.317970775048026899e-02+3.765585987527617701e-17j)
 (6.100000000000000000e+02+0.000000000000000000e+00j)  (2.322123440503003414e-02+2.381063825000708479e-17j)
 (6.110000000000000000e+02+0.000000000000000000e+00j)  (2.325667853852540073e-02-1.023837248032129713e-16j)
 (6.120000000000000000e+02+0.000000000000000000e+00j)  (2.329005058584941376e-02+1.466621898066303976e-16j)
 (6.130000000000000000e+02+0.000000000000000000e+00j)  (2.332691864234240353e-02+7.516394477018951786e-18j)
 (6.140000000000000000e+02+0.000000000000000000e+00j)  (2.336552046398215551e-02-6.135727970697434719e-17j)
 (6.150000000000000000e+02+0.000000000000000000e+00j)  (2.340664966832624663e-02+1.552871356472588166e-17j)
 (6.160000000000000000e+02+0.000000000000000000e+00j)  (2.343930964170611031e-02+4.674075666291297245e-18j)
 (6.170000000000000000e+02+0.000000000000000000e+00j)  (2.348085287274928601e-02+2.660671823101544707e-17j)
 (6.180000000000000000e+02+0.000000000000000000e+00j)  (2.352092864484953832e-02-7.518686028087496646e-17j)
 (6.190000000000000000e+02+0.000000000000000000e+00j)  (2.355441734489983549e-02-3.167917691580344633e-17j)
 (6.200000000000000000e+02+0.000000000000000000e+00j)  (2.359329331377883407e-02-7.161023748014656571e-17j)
 (6.210000000000000000e+02+0.000000000000000000e+00j)  (2.362616477480833366e-02-2.497844176281097355e-17j)
 (6.220000000000000000e+02+0.000000000000000000e+00j)  (2.367194542935079082e-02-1.014498269088704538e-17j)
 (6.230000000000000000e+02+0.000000000000000000e+00j)  (2.370771042245174709e-02-2.672597223926310179e-17j)
 (6.240000000000000000e+02+0.000000000000000000e+00j)  (2.374817603839896041e-02-8.296933576861337671e-17j)
 (6.250000000000000000e+02+0.000000000000000000e+00j)  (2.377831528610488757e-02-4.379381616480703638e-17j)
 (6.260000000000000000e+02+0.000000000000000000e+00j)  (2.382064267144692535e-02-2.039308270744572100e-16j)
 (6.270000000000000000e+02+0.000000000000000000e+00j)  (2.385338106844668571e-02+9.889283434083629352e-17j)
 (6.280000000000000000e+02+0.000000000000000000e+00j)  (2.389333751450373883e-02-6.622804885078237907e-17j)
 (6.290000000000000000e+02+0.000000000000000000e+00j)  (2.392482501517368548e-02-3.088085520085365224e-17j)
 (6.300000000000000000e+02+0.000000000000000000e+00j)  (2.396997433138516043e-02-4.018904364896135318e-19j)
 (6.310000000000000000e+02+0.000000000000000000e+00j)  (2.400342288299221749e-02+1.031159826813632780e-17j)
 (6.320000000000000000e+02+0.000000000000000000e+00j)  (2.404860920880893052e-02-8.766251404697289469e-17j)
 (6.330000000000000000e+02+0.000000000000000000e+00j)  (2.408204733489944724e-02+3.986612426449573221e-17j)
 (6.340000000000000000e+02+0.000000000000000000e+00j)  (2.411581870108812573e-02+2.247790146708963019e-18j)
 (6.350000000000000000e+02+0.000000000000000000e+00j)  (2.415667254681235637e-02-1.607056870257369862e-17j)
 (6.360000000000000000e+02+0.000000000000000000e+00j)  (2.419384103798368629e-02+6.766247983384579826e-17j)
 (6.370000000000000000e+02+0.000000000000000000e+00j)  (2.422830124852956915e-02-2.571177492377787164e-17j)
 (6.380000000000000000e+02+0.000000000000000000e+00j)  (2.427208725348561913e-02+1.406777098723398411e-16j)
 (6.390000000000000000e+02+0.000000000000000000e+00j)  (2.430893132078681268e-02-1.287641676287339281e-17j)
 (6.400000000000000000e+02+0.000000000000000000e+00j)  (2.434020505166620968e-02+1.847270722008352432e-17j)
 (6.410000000000000000e+02+0.000000000000000000e+00j)  (2.438214087617476822e-02-6.235558490850756484e-17j)
 (6.420000000000000000e+02+0.000000000000000000e+00j)  (2.442195164492995396e-02-1.717034801343457537e-17j)
 (6.430000000000000000e+02+0.000000000000000000e+00j)  (2.445581025594922159e-02+3.741130988777299795e-17j)
 (6.440000000000000000e+02+0.000000000000000000e+00j)  (2.449912813391237967e-02+1.897059111782791748e-19j)
 (6.450000000000000000e+02+0.000000000000000000e+00j)  (2.453194249058085127e-02-4.444681778167335552e-17j)
 (6.460000000000000000e+02+0.000000000000000000e+00j)  (2.457151337903047683e-02-4.451078682436551116e-18j)
 (6.470000000000000000e+02+0.000000000000000000e+00j)  (2.460655714903823427e-02-3.776613416243010273e-17j)
 (6.480000000000000000e+02+0.000000000000000000e+00j)  (2.464404493276010910e-02+3.611546589824488094e-17j)
 (6.490000000000000000e+02+0.000000000000000000e+00j)  (2.468302278591498478e-02+2.941632570009064768e-17j)
 (6.500000000000000000e+02+0.000000000000000000e+00j)  (2.471704675072422530e-02-2.438989562941428145e-17j)
 (6.510000000000000000e+02+0.000000000000000000e+00j)  (2.475673969475084349e-02-1.637585427859497164e-16j)
 (6.520000000000000000e+02+0.000000000000000000e+00j)  (2.479806652532610262e-02-9.504109275436384800e-17j)
 (6.530000000000000000e+02+0.000000000000000000e+00j)  (2.482955287783153789e-02-1.333744740910554275e-16j)
 (6.540000000000000000e+02+0.000000000000000000e+00j)  (2.487203621638650261e-02+5.714062016591590219e-17j)
 (6.550000000000000000e+02+0.000000000000000000e+00j)  (2.490198769965324549e-02+1.564354922527124755e-16j)
 (6.560000000000000000e+02+0.000000000000000000e+00j)  (2.494216517120638119e-02+4.233434401782792504e-17j)
 (6.570000000000000000e+02+0.000000000000000000e+00j)  (2.498615488621606234e-02+4.581146880626647113e-17j)
 (6.580000000000000000e+02+0.000000000000000000e+00j)  (2.502109882406386085e-02+2.456948918335770053e-17j)
 (6.590000000000000000e+02+0.000000000000000000e+00j)  (2.506149401416100236e-02-3.280113274973395906e-17j)
 (6.600000000000000000e+02+0.000000000000000000e+00j)  (2.509896578373576118e-02-6.514069291689841469e-17j)
 (6.610000000000000000e+02+0.000000000000000000e+00j)  (2.513798807770483215e-02+4.136846838422420573e-18j)
 (6.620000000000000000e+02+0.000000000000000000e+00j)  (2.517088607088787885e-02-2.303591523382149967e-16j)
 (6.630000000000000000e+02+0.000000000000000000e+00j)  (2.520768421668065709e-02-2.227859756900932541e-17j)
 (6.640000000000000000e+02+0.000000000000000000e+00j)  (2.524802810771370823e-02+5.298200336344708448e-17j)
 (6.650000000000000000e+02+0.000000000000000000e+00j)  (2.529061342602781717e-02-1.006117942956914873e-17j)
 (6.660000000000000000e+02+0.000000000000000000e+00j)  (2.532072873058889909e-02-3.292195000045297324e-17j)
 (6.670000000000000000e+02+0.000000000000000000e+00j)  (2.536131931322100144e-02+1.189899066295425034e-17j)
 (6.680000000000000000e+02+0.000000000000000000e+00j)  (2.539792069983553072e-02-4.657584035778562678e-17j)
 (6.690000000000000000e+02+0.000000000000000000e+00j)  (2.543787726860709253e-02+5.428912410848913687e-18j)
 (6.700000000000000000e+02+0.000000000000000000e+00j)  (2.547166671997026788e-02+6.487958858852623089e-17j)
 (6.710000000000000000e+02+0.000000000000000000e+00j)  (2.551207742880633525e-02-1.258571219691990527e-16j)
 (6.720000000000000000e+02+0.000000000000000000e+00j)  (2.554291293233781207e-02-1.356962603787463684e-16j)
 (6.730000000000000000e+02+0.000000000000000000e+00j)  (2.558835001678836860e-02+6.015024622544097891e-17j)
 (6.740000000000000000e+02+0.000000000000000000e+00j)  (2.562750507716789888e-02+7.378396513265160944e-17j)
 (6.750000000000000000e+02+0.000000000000000000e+00j)  (2.566487723862974010e-02-2.379317441713947260e-17j)
 (6.760000000000000000e+02+0.000000000000000000e+00j)  (2.569437747672546554e-02-2.544507423371086910e-17j)
 (6.770000000000000000e+02+0.000000000000000000e+00j)  (2.574085450876026707e-02+4.552189394218310339e-17j)
 (6.780000000000000000e+02+0.000000000000000000e+00j)  (2.578067258303429546e-02+1.742408572240554601e-16j)
 (6.790000000000000000e+02+0.000000000000000000e+00j)  (2.581449020112529941e-02+6.911735463662264765e-17j)
 (6.800000000000000000e+02+0.000000000000000000e+00j)  (2.585983447802193275e-02-5.918482783170615067e-17j)
 (6.810000000000000000e+02+0.000000000000000000e+00j)  (2.588838076244458566e-02+9.940935287719617428e-17j)
 (6.820000000000000000e+02+0.000000000000000000e+00j)  (2.592514374409159161e-02+7.846925450790597356e-17j)
 (6.830000000000000000e+02+0.000000000000000000e+00j)  (2.596505028479484736e-02-1.100825763120165262e-17j)
 (6.840000000000000000e+02+0.000000000000000000e+00j)  (2.600006339080732781e-02-4.013310984530201529e-17j)
 (6.850000000000000000e+02+0.000000000000000000e+00j)  (2.603833690970452225e-02-2.712082955366899768e-17j)
 (6.860000000000000000e+02+0.000000000000000000e+00j)  (2.608340467664660781e-02-3.416766239554738150e-17j)
 (6.870000000000000000e+02+0.000000000000000000e+00j)  (2.611443017829204877e-02-8.229746121824254525e-17j)
 (6.880000000000000000e+02+0.000000000000000000e+00j)  (2.615491655525527953e-02+6.195379910741215108e-17j)
 (6.890000000000000000e+02+0.000000000000000000e+00j)  (2.619253726458931064e-02-4.475054399596941934e-17j)
 (6.900000000000000000e+02+0.000000000000000000e+00j)  (2.622968904179589708e-02+2.635014319894807821e-17j)
 (6.910000000000000000e+02+0.000000000000000000e+00j)  (2.625980638840505130e-02-4.109751235212933870e-17j)
 (6.920000000000000000e+02+0.000000000000000000e+00j)  (2.630410538111748603e-02-1.323130668992382092e-16j)
 (6.930000000000000000e+02+0.000000000000000000e+00j)  (2.634575183318046271e-02+4.423181197671758638e-17j)
 (6.940000000000000000e+02+0.000000000000000000e+00j)  (2.637710310843404196e-02-3.130204372102380788e-17j)
 (6.950000000000000000e+02+0.000000000000000000e+00j)  (2.641640044400993259e-02-2.698246628424730787e-18j)
 (6.960000000000000000e+02+0.000000000000000000e+00j)  (2.645889357309239021e-02+8.318344134738675169e-17j)
 (6.970000000000000000e+02+0.000000000000000000e+00j)  (2.649009529557810882e-02-5.159303014039908541e-17j)
 (6.980000000000000000e+02+0.000000000000000000e+00j)  (2.654025638014005997e-02+1.044243324449553077e-16j)
 (6.990000000000000000e+02+0.000000000000000000e+00j)  (2.657431381662407610e-02-4.712950442278988181e-17j)
