# Time(fs)    f(t)(a.u.)
5.915130732961852544e+00 8.874237164683122136e-06
5.943706243749107720e+00 8.890791698182485438e-06
5.972281754536362897e+00 8.904570975109037391e-06
6.000857265323618073e+00 8.915539276205370107e-06
6.029432776110873249e+00 8.923661264692514538e-06
6.058008286898129313e+00 8.928901997794391239e-06
6.086583797685383601e+00 8.931226938205286296e-06
6.115159308472639665e+00 8.930601965487621540e-06
6.143734819259894842e+00 8.926993387985594915e-06
6.172310330047150018e+00 8.920367954066944164e-06
6.200885840834406082e+00 8.910692863551411807e-06
6.229461351621661258e+00 8.897935778981656921e-06
6.258036862408916434e+00 8.882064836870617706e-06
6.286612373196170722e+00 8.863048659130232272e-06
6.315187883983426786e+00 8.840856363515756374e-06
6.343763394770681963e+00 8.815457575525520917e-06
6.372338905557938027e+00 8.786822440626831029e-06
6.400914416345192315e+00 8.754921632481467436e-06
6.429489927132447491e+00 8.719726366215170782e-06
6.458065437919703555e+00 8.681208409191248503e-06
6.486640948706958731e+00 8.639340090740274579e-06
6.515216459494214796e+00 8.594094313408839542e-06
6.543791970281469084e+00 8.545444563558805777e-06
6.572367481068724260e+00 8.493364922179860976e-06
6.600942991855980324e+00 8.437830075395244062e-06
6.629518502643235500e+00 8.378815325146777830e-06
6.658094013430491565e+00 8.316296599971218512e-06
6.686669524217745852e+00 8.250250463147623445e-06
6.715245035005001029e+00 8.180654125117544254e-06
6.743820545792257093e+00 8.107485453876809911e-06
6.772396056579512269e+00 8.030722984997996645e-06
6.800971567366767445e+00 7.950345929679661765e-06
6.829547078154021733e+00 7.866334184658900882e-06
6.858122588941277797e+00 7.778668342773106763e-06
6.886698099728532974e+00 7.687329702477238300e-06
6.915273610515789038e+00 7.592300278292725779e-06
6.943849121303044214e+00 7.493562808118077561e-06
6.972424632090298502e+00 7.391100763762623326e-06
7.001000142877554566e+00 7.284898361176128432e-06
7.029575653664809742e+00 7.174940568640455482e-06
7.058151164452065807e+00 7.061213115365611265e-06
7.086726675239320983e+00 6.943702500193777708e-06
7.115302186026575271e+00 6.822396000558109156e-06
7.143877696813831335e+00 6.697281680838307509e-06
7.172453207601086511e+00 6.568348400436850138e-06
7.201028718388342575e+00 6.435585823212736328e-06
7.229604229175597752e+00 6.298984425592499439e-06
7.258179739962852040e+00 6.158535502660810025e-06
7.286755250750107216e+00 6.014231176635297964e-06
7.315330761537363280e+00 5.866064406587062754e-06
7.343906272324618456e+00 5.714028995121945733e-06
7.372481783111874520e+00 5.558119595006500365e-06
7.401057293899128808e+00 5.398331717151525103e-06
7.429632804686383984e+00 5.234661737361649662e-06
7.458208315473640049e+00 5.067106902780303686e-06
7.486783826260895225e+00 4.895665339536807273e-06
7.515359337048151289e+00 4.720336059323636022e-06
7.543934847835405577e+00 4.541118965860813855e-06
7.572510358622660753e+00 4.358014861172036676e-06
7.601085869409916818e+00 4.171025451771195186e-06
7.629661380197171994e+00 3.980153355352737464e-06
7.658236890984428058e+00 3.785402106460868950e-06
7.686812401771682346e+00 3.586776161066162099e-06
7.715387912558937522e+00 3.384280902754048963e-06
7.743963423346193586e+00 3.177922648015793870e-06
7.772538934133448763e+00 2.967708651962024995e-06
7.801114444920704827e+00 2.753647112087777598e-06
7.829689955707958227e+00 2.535747173165781335e-06
7.858265466495214291e+00 2.314018932576622187e-06
