# Time(fs)    f(t)(a.u.)
8.858408344049150784e+00 3.098724567910873676e-04
8.886983854836406849e+00 3.121059485208344886e-04
8.915559365623661137e+00 3.142950008502593418e-04
8.944134876410915425e+00 3.164393223308689836e-04
8.972710387198171489e+00 3.185386280624636821e-04
9.001285897985427553e+00 3.205926389220122713e-04
9.029861408772683617e+00 3.226010831987946386e-04
9.058436919559937905e+00 3.245636950887286973e-04
9.087012430347192193e+00 3.264802151810407694e-04
9.115587941134448258e+00 3.283503907315498565e-04
9.144163451921704322e+00 3.301739757750125057e-04
9.172738962708960386e+00 3.319507306459097869e-04
9.201314473496214674e+00 3.336804237353943104e-04
9.229889984283468962e+00 3.353628297685387291e-04
9.258465495070725026e+00 3.369977295347324959e-04
9.287041005857981091e+00 3.385849111680269436e-04
9.315616516645237155e+00 3.401241707857835441e-04
9.344192027432491443e+00 3.416153099223672037e-04
9.372767538219745731e+00 3.430581388018913479e-04
9.401343049007001795e+00 3.444524734358090311e-04
9.429918559794257860e+00 3.457981370210225377e-04
9.458494070581512148e+00 3.470949607290020437e-04
9.487069581368768212e+00 3.483427818474789232e-04
9.515645092156022500e+00 3.495414449607560999e-04
9.544220602943278564e+00 3.506908019976543410e-04
9.572796113730534628e+00 3.517907118041341263e-04
9.601371624517788916e+00 3.528410416277195602e-04
9.629947135305044981e+00 3.538416648779093231e-04
9.658522646092299269e+00 3.547924622826945876e-04
9.687098156879555333e+00 3.556933222137722357e-04
9.715673667666811397e+00 3.565441400545331092e-04
9.744249178454065685e+00 3.573448183001124573e-04
9.772824689241321749e+00 3.580952673321083878e-04
9.801400200028576037e+00 3.587954042521163968e-04
9.829975710815832102e+00 3.594451541279515701e-04
9.858551221603088166e+00 3.600444481978618645e-04
9.887126732390342454e+00 3.605932261411259345e-04
9.915702243177598518e+00 3.610914345410501857e-04
9.944277753964852806e+00 3.615390277449063842e-04
9.972853264752108871e+00 3.619359679455802655e-04
1.000142877553936316e+01 3.622822240284762833e-04
1.003000428632661922e+01 3.625777720125808652e-04
1.005857979711387351e+01 3.628225958105062415e-04
1.008715530790112958e+01 3.630166872088423711e-04
1.011573081868838564e+01 3.631600445482767014e-04
1.014430632947563993e+01 3.632526735720102316e-04
1.017288184026289599e+01 3.632945887860313861e-04
1.020145735105015028e+01 3.632858112268702133e-04
1.023003286183740634e+01 3.632263682385846121e-04
1.025860837262466241e+01 3.631162944448577349e-04
1.028718388341191670e+01 3.629556324747127772e-04
1.031575939419917276e+01 3.627444329993103115e-04
1.034433490498642705e+01 3.624827541428126678e-04
1.037291041577368311e+01 3.621706615481004089e-04
1.040148592656093740e+01 3.618082278823140144e-04
1.043006143734819346e+01 3.613955323882495118e-04
1.045863694813544953e+01 3.609326617945486930e-04
1.048721245892270382e+01 3.604197108601560643e-04
1.051578796970995988e+01 3.598567803672096319e-04
1.054436348049721417e+01 3.592439793203325944e-04
1.057293899128447023e+01 3.585814236742801897e-04
1.060151450207172630e+01 3.578692358514726549e-04
1.063009001285898059e+01 3.571075468151460684e-04
1.065866552364623665e+01 3.562964948783811452e-04
1.068724103443349094e+01 3.554362250417001626e-04
1.071581654522074700e+01 3.545268887204853061e-04
1.074439205600800307e+01 3.535686448267450193e-04
1.077296756679525735e+01 3.525616589038166413e-04
1.080154307758251342e+01 3.515061038347454541e-04
1.083011858836976771e+01 3.504021594363110337e-04
1.085869409915702377e+01 3.492500130762014226e-04
1.088726960994427984e+01 3.480498586223769886e-04
1.091584512073153412e+01 3.468018967686287992e-04
1.094442063151878841e+01 3.455063355957072382e-04
1.097299614230604448e+01 3.441633897522795274e-04
1.100157165309330054e+01 3.427732802846318138e-04
1.103014716388055660e+01 3.413362355534316044e-04
1.105872267466781089e+01 3.398524899720999732e-04
1.108729818545506518e+01 3.383222860983791497e-04
1.111587369624232124e+01 3.367458722346866064e-04
1.114444920702957731e+01 3.351235031524291683e-04
1.117302471781683337e+01 3.334554408225592534e-04
1.120160022860408766e+01 3.317419534527928809e-04
1.123017573939134195e+01 3.299833155960955910e-04
1.125875125017859801e+01 3.281798075700035483e-04
1.128732676096585408e+01 3.263317170858239511e-04
1.131590227175311014e+01 3.244393386423743302e-04
1.134447778254036443e+01 3.225029718975546333e-04
1.137305329332761872e+01 3.205229230227168036e-04
1.140162880411487478e+01 3.184995043090881701e-04
1.143020431490213085e+01 3.164330350535277049e-04
1.145877982568938513e+01 3.143238396263115983e-04
1.148735533647663942e+01 3.121722487960559064e-04
1.151593084726389549e+01 3.099785999489440189e-04
1.154450635805115155e+01 3.077432363879642409e-04
1.157308186883840762e+01 3.054665067441535891e-04
1.160165737962566190e+01 3.031487656896833614e-04
1.163023289041291619e+01 3.007903736043226074e-04
1.165880840120017226e+01 2.983916965984247322e-04
1.168738391198742832e+01 2.959531068306763620e-04
1.171595942277468438e+01 2.934749818438660870e-04
1.174453493356193867e+01 2.909577049340196855e-04
1.177311044434919296e+01 2.884016644143010078e-04
1.180168595513644902e+01 2.858072545559671353e-04
1.183026146592370509e+01 2.831748747389385874e-04
1.185883697671096115e+01 2.805049296216594328e-04
1.188741248749821544e+01 2.777978290628081346e-04
1.191598799828546973e+01 2.750539879833443710e-04
1.194456350907272579e+01 2.722738269583962513e-04
1.197313901985998186e+01 2.694577719942178656e-04
1.200171453064723615e+01 2.666062530985701122e-04
1.203029004143449043e+01 2.637197056279994315e-04
1.205886555222174650e+01 2.607985698990004063e-04
1.208744106300900256e+01 2.578432909031352438e-04
1.211601657379625863e+01 2.548543182665093348e-04
1.214459208458351291e+01 2.518321065830482789e-04
1.217316759537076720e+01 2.487771148698329315e-04
1.220174310615802327e+01 2.456898061341581774e-04
1.223031861694527933e+01 2.425706486935109117e-04
1.225889412773253540e+01 2.394201148363109331e-04
1.228746963851978968e+01 2.362386811209081256e-04
1.231604514930704397e+01 2.330268280327684924e-04
1.234462066009430004e+01 2.297850404067472126e-04
1.237319617088155610e+01 2.265138075639568321e-04
1.240177168166881216e+01 2.232136224676291639e-04
1.243034719245606468e+01 2.198849815240427039e-04
1.245892270324332252e+01 2.165283850570573227e-04
1.248749821403057680e+01 2.131443373518805522e-04
1.251607372481783287e+01 2.097333462162236919e-04
1.254464923560508716e+01 2.062959230901494870e-04
1.257322474639234144e+01 2.028325825245608542e-04
1.260180025717959928e+01 1.993438426142402282e-04
1.263037576796685357e+01 1.958302245982074372e-04
1.265895127875410964e+01 1.922922529912612628e-04
1.268752678954136393e+01 1.887304551183076144e-04
1.271610230032861821e+01 1.851453614833706925e-04
1.274467781111587605e+01 1.815375046660082630e-04
1.277325332190313034e+01 1.779074210164981293e-04
1.280182883269038463e+01 1.742556487085782058e-04
1.283040434347764069e+01 1.705827287590965945e-04
1.285897985426489498e+01 1.668892038022558408e-04
1.288755536505215282e+01 1.631756194018011395e-04
1.291613087583940711e+01 1.594425228128245632e-04
1.294470638662666140e+01 1.556904628917812970e-04
1.297328189741391746e+01 1.519199907746744411e-04
1.300185740820117175e+01 1.481316587336820446e-04
